userid,permissions,bugsfiled,assignedto
613144,Can confirm bugs can edit any bug,75,1
613257,Can confirm bugs can edit any bug,2,0
613468,Can confirm bugs can edit any bug,24,0
614368,Can confirm bugs can edit any bug,5,4
614407,Can confirm bugs can edit any bug,47,0
614785,Can confirm bugs can edit any bug,69,3
615021,Can confirm bugs can edit any bug,35,0
615271,Can confirm bugs can edit any bug,256,0
615351,Can confirm bugs can edit any bug,142,0
615400,Can confirm bugs can edit any bug,41,1
615432,Can confirm bugs can edit any bug,4,0
616104,Can confirm bugs can edit any bug,164,0
616174,Can confirm bugs can edit any bug,21,0
616248,Can confirm bugs can edit any bug,7,0
616281,Can confirm bugs can edit any bug,491,5
616533,Can confirm bugs can edit any bug,110,3
616546,Can confirm bugs can edit any bug,20,0
617135,Can confirm bugs can edit any bug,215,238
617195,Can confirm bugs can edit any bug,52,0
617840,Can confirm bugs can edit any bug,1,0
617988,Can confirm bugs can edit any bug,21,19
618000,Can confirm bugs can edit any bug,74,90
618050,Can confirm bugs can edit any bug,50,69
618052,Can confirm bugs can edit any bug,23,1
618389,Can confirm bugs can edit any bug,22,0
618465,Can confirm bugs can edit any bug,13,1
618513,Can confirm bugs can edit any bug,4,0
618576,Can confirm bugs can edit any bug,23,19
618794,Can confirm bugs can edit any bug,12,5
618808,Can confirm bugs can edit any bug,104,158
618942,Can confirm bugs can edit any bug,11,0
618991,Can confirm bugs can edit any bug,34,0
619063,Can confirm bugs can edit any bug,29,0
619117,Can confirm bugs can edit any bug,41,5
619562,Can confirm bugs can edit any bug,48,22
619577,Can confirm bugs can edit any bug,8,7
619610,Can confirm bugs can edit any bug,27,0
619643,Can confirm bugs can edit any bug,6,0
619883,Can confirm bugs can edit any bug,50,0
620657,Can confirm bugs can edit any bug,42,3
620796,Can confirm bugs can edit any bug,32,0
620884,Can confirm bugs can edit any bug,8,0
621523,Can confirm bugs can edit any bug,30,2
621707,Can confirm bugs can edit any bug,5,8
621779,Can confirm bugs can edit any bug,14,0
621795,Can confirm bugs can edit any bug,24,36
621918,Can confirm bugs can edit any bug,87,111
622094,Can confirm bugs can edit any bug,7,35
622151,Can confirm bugs can edit any bug,60,41
622155,Can confirm bugs can edit any bug,2,2
622974,Can confirm bugs can edit any bug,239,275
623556,Can confirm bugs can edit any bug,68,52
623634,Can confirm bugs can edit any bug,42,1
624105,Can confirm bugs can edit any bug,24,1
624474,Can confirm bugs can edit any bug,123,36
624899,Can confirm bugs can edit any bug,18,3
624917,Can confirm bugs can edit any bug,64,8
625428,Can confirm bugs can edit any bug,15,23
626426,Can confirm bugs can edit any bug,70,135
626838,Can confirm bugs can edit any bug,25,0
627348,Can confirm bugs can edit any bug,68,0
628136,Can confirm bugs can edit any bug,11,2
628203,Can confirm bugs can edit any bug,8,0
628321,Can confirm bugs can edit any bug,62,5
628889,Can confirm bugs can edit any bug,1,0
628984,Can confirm bugs can edit any bug,74,76
628994,Can confirm bugs can edit any bug,16,1
629297,Can confirm bugs can edit any bug,39,1
629372,Can confirm bugs can edit any bug,6,0
629433,Can confirm bugs can edit any bug,38,3
629797,Can confirm bugs can edit any bug,13,2
630216,Can confirm bugs can edit any bug,14,0
631205,Can confirm bugs can edit any bug,43,60
631269,Can confirm bugs can edit any bug,32,8
631288,Can confirm bugs can edit any bug,18,0
631815,Can confirm bugs can edit any bug,149,2
631869,Can confirm bugs can edit any bug,28,43
632162,Can confirm bugs can edit any bug,58,3
632856,Can confirm bugs can edit any bug,23,45
633085,Can confirm bugs can edit any bug,26,0
633366,Can confirm bugs can edit any bug,45,28
633476,Can confirm bugs can edit any bug,157,71
633848,Can confirm bugs can edit any bug,58,70
634134,Can confirm bugs can edit any bug,256,75
634154,Can confirm bugs can edit any bug,41,54
634171,Can confirm bugs can edit any bug,1,13
634313,Can confirm bugs can edit any bug,6,0
635974,Can confirm bugs can edit any bug,7,0
636163,Can confirm bugs can edit any bug,86,0
636237,Can confirm bugs can edit any bug,43,28
636491,Can confirm bugs can edit any bug,61,90
636498,Can confirm bugs can edit any bug,6,19
636659,Can confirm bugs can edit any bug,3,5
636759,Can confirm bugs can edit any bug,14,13
636913,Can confirm bugs can edit any bug,30,3
637034,Can confirm bugs can edit any bug,27,0
637137,Can confirm bugs can edit any bug,19,0
637406,Can confirm bugs can edit any bug,45,39
637630,Can confirm bugs can edit any bug,100,15
637658,Can confirm bugs can edit any bug,53,0
638890,Can confirm bugs can edit any bug,52,120
638973,Can confirm bugs can edit any bug,29,0
639269,Can confirm bugs can edit any bug,15,1
639590,Can confirm bugs can edit any bug,84,0
639608,Can confirm bugs can edit any bug,4,3
639961,Can confirm bugs can edit any bug,10,0
640221,Can confirm bugs can edit any bug,6,25
640278,Can confirm bugs can edit any bug,22,3
640288,Can confirm bugs can edit any bug,23,22
640330,Can confirm bugs can edit any bug,3,0
642231,Can confirm bugs can edit any bug,407,264
642234,Can confirm bugs can edit any bug,2,0
642715,Can confirm bugs can edit any bug,10,11
643681,Can confirm bugs can edit any bug,4,8
643957,Can confirm bugs can edit any bug,16,0
644141,Can confirm bugs can edit any bug,43,80
644617,Can confirm bugs can edit any bug,35,0
645427,Can confirm bugs can edit any bug,68,102
646286,Can confirm bugs can edit any bug,8,0
646733,Can confirm bugs can edit any bug,107,15
647453,Can confirm bugs can edit any bug,11,0
647609,Can confirm bugs can edit any bug,19,0
